p,ID,gamma,delta,items,w
0.15,56,0.3753269002133862,0.9165329569943758,6,0.3233979473790182
0.25,56,0.3753269002133862,0.9165329569943758,6,0.3776591185487746
0.5,56,0.3753269002133862,0.9165329569943758,6,0.4782244696859994
0.75,56,0.3753269002133862,0.9165329569943758,6,0.5805864998527659
0.85,56,0.3753269002133862,0.9165329569943758,6,0.6373510195542947
0.95,56,0.3753269002133862,0.9165329569943758,6,0.7345769724382927
0.99,56,0.3753269002133862,0.9165329569943758,6,0.837196497121612
0.01,56,0.3753269002133862,0.9165329569943758,6,0.14041717849902619
0.05,56,0.3753269002133862,0.9165329569943758,6,0.2328506202639294
0.15,56,0.3753269002133862,0.9165329569943758,6,0.3233979473790182
0.25,56,0.3753269002133862,0.9165329569943758,6,0.3776591185487746
0.5,56,0.3753269002133862,0.9165329569943758,6,0.4782244696859994
0.75,56,0.3753269002133862,0.9165329569943758,6,0.5805864998527659
0.85,56,0.3753269002133862,0.9165329569943758,6,0.6373510195542947
0.95,56,0.3753269002133862,0.9165329569943758,6,0.7345769724382927
0.99,56,0.3753269002133862,0.9165329569943758,6,0.837196497121612
0.01,56,0.3753269002133862,0.9165329569943758,6,0.14041717849902619
0.05,56,0.3753269002133862,0.9165329569943758,6,0.2328506202639294
0.15,56,0.3753269002133862,0.9165329569943758,6,0.3233979473790182
0.25,56,0.3753269002133862,0.9165329569943758,6,0.3776591185487746
0.5,56,0.3753269002133862,0.9165329569943758,6,0.4782244696859994
0.75,56,0.3753269002133862,0.9165329569943758,6,0.5805864998527659
0.85,56,0.3753269002133862,0.9165329569943758,6,0.6373510195542947
0.95,56,0.3753269002133862,0.9165329569943758,6,0.7345769724382927
0.99,56,0.3753269002133862,0.9165329569943758,6,0.837196497121612
0.01,56,0.3753269002133862,0.9165329569943758,6,0.14041717849902619
0.05,56,0.3753269002133862,0.9165329569943758,6,0.2328506202639294
0.15,56,0.3753269002133862,0.9165329569943758,6,0.3233979473790182
0.25,56,0.3753269002133862,0.9165329569943758,6,0.3776591185487746
0.5,56,0.3753269002133862,0.9165329569943758,6,0.4782244696859994
0.75,56,0.3753269002133862,0.9165329569943758,6,0.5805864998527659
0.85,56,0.3753269002133862,0.9165329569943758,6,0.6373510195542947
0.95,56,0.3753269002133862,0.9165329569943758,6,0.7345769724382927
0.99,56,0.3753269002133862,0.9165329569943758,6,0.837196497121612
0.01,56,0.3753269002133862,0.9165329569943758,6,0.14041717849902619
0.05,56,0.3753269002133862,0.9165329569943758,6,0.2328506202639294
0.15,56,0.3753269002133862,0.9165329569943758,6,0.3233979473790182
0.25,56,0.3753269002133862,0.9165329569943758,6,0.3776591185487746
0.5,56,0.3753269002133862,0.9165329569943758,6,0.4782244696859994
0.75,56,0.3753269002133862,0.9165329569943758,6,0.5805864998527659
0.85,56,0.3753269002133862,0.9165329569943758,6,0.6373510195542947
0.95,56,0.3753269002133862,0.9165329569943758,6,0.7345769724382927
0.99,56,0.3753269002133862,0.9165329569943758,6,0.837196497121612
0.01,56,0.3753269002133862,0.9165329569943758,6,0.14041717849902619
0.05,56,0.3753269002133862,0.9165329569943758,6,0.2328506202639294
0.15,56,0.3753269002133862,0.9165329569943758,6,0.3233979473790182
0.25,56,0.3753269002133862,0.9165329569943758,6,0.3776591185487746
0.5,56,0.3753269002133862,0.9165329569943758,6,0.4782244696859994
0.75,56,0.3753269002133862,0.9165329569943758,6,0.5805864998527659
0.85,56,0.3753269002133862,0.9165329569943758,6,0.6373510195542947
0.95,56,0.3753269002133862,0.9165329569943758,6,0.7345769724382927
0.99,56,0.3753269002133862,0.9165329569943758,6,0.837196497121612
0.01,56,0.3753269002133862,0.9165329569943758,6,0.14041717849902619
0.05,56,0.3753269002133862,0.9165329569943758,6,0.2328506202639294
0.15,56,0.3753269002133862,0.9165329569943758,6,0.3233979473790182
0.25,56,0.3753269002133862,0.9165329569943758,6,0.3776591185487746
0.5,56,0.3753269002133862,0.9165329569943758,6,0.4782244696859994
0.75,56,0.3753269002133862,0.9165329569943758,6,0.5805864998527659
0.85,56,0.3753269002133862,0.9165329569943758,6,0.6373510195542947
0.95,56,0.3753269002133862,0.9165329569943758,6,0.7345769724382927
0.99,56,0.3753269002133862,0.9165329569943758,6,0.837196497121612
0.01,57,0.3753269002133862,0.6595107753829453,6,0.10518191575770945
0.05,57,0.3753269002133862,0.6595107753829453,6,0.17925779065696018
0.15,57,0.3753269002133862,0.6595107753829453,6,0.2559170017372335
0.25,57,0.3753269002133862,0.6595107753829453,6,0.30394208110858334
0.5,57,0.3753269002133862,0.6595107753829453,6,0.3974127707792424
0.75,57,0.3753269002133862,0.6595107753829453,6,0.49902044540309104
0.85,57,0.3753269002133862,0.6595107753829453,6,0.5584282127252163
0.95,57,0.3753269002133862,0.6595107753829453,6,0.6657155470422802
0.99,57,0.3753269002133862,0.6595107753829453,6,0.7872478274603874
0.01,57,0.3753269002133862,0.6595107753829453,6,0.10518191575770945
0.05,57,0.3753269002133862,0.6595107753829453,6,0.17925779065696018
0.15,57,0.3753269002133862,0.6595107753829453,6,0.2559170017372335
0.25,57,0.3753269002133862,0.6595107753829453,6,0.30394208110858334
0.5,57,0.3753269002133862,0.6595107753829453,6,0.3974127707792424
0.75,57,0.3753269002133862,0.6595107753829453,6,0.49902044540309104
0.85,57,0.3753269002133862,0.6595107753829453,6,0.5584282127252163
0.95,57,0.3753269002133862,0.6595107753829453,6,0.6657155470422802
0.99,57,0.3753269002133862,0.6595107753829453,6,0.7872478274603874
0.01,57,0.3753269002133862,0.6595107753829453,6,0.10518191575770945
0.05,57,0.3753269002133862,0.6595107753829453,6,0.17925779065696018
0.15,57,0.3753269002133862,0.6595107753829453,6,0.2559170017372335
0.25,57,0.3753269002133862,0.6595107753829453,6,0.30394208110858334
0.5,57,0.3753269002133862,0.6595107753829453,6,0.3974127707792424
0.75,57,0.3753269002133862,0.6595107753829453,6,0.49902044540309104
0.85,57,0.3753269002133862,0.6595107753829453,6,0.5584282127252163
0.95,57,0.3753269002133862,0.6595107753829453,6,0.6657155470422802
0.99,57,0.3753269002133862,0.6595107753829453,6,0.7872478274603874
0.01,57,0.3753269002133862,0.6595107753829453,6,0.10518191575770945
0.05,57,0.3753269002133862,0.6595107753829453,6,0.17925779065696018
0.15,57,0.3753269002133862,0.6595107753829453,6,0.2559170017372335
0.25,57,0.3753269002133862,0.6595107753829453,6,0.30394208110858334
0.5,57,0.3753269002133862,0.6595107753829453,6,0.3974127707792424
0.75,57,0.3753269002133862,0.6595107753829453,6,0.49902044540309104
0.85,57,0.3753269002133862,0.6595107753829453,6,0.5584282127252163
0.95,57,0.3753269002133862,0.6595107753829453,6,0.6657155470422802
0.99,57,0.3753269002133862,0.6595107753829453,6,0.7872478274603874
0.01,57,0.3753269002133862,0.6595107753829453,6,0.10518191575770945
0.05,57,0.3753269002133862,0.6595107753829453,6,0.17925779065696018
0.15,57,0.3753269002133862,0.6595107753829453,6,0.2559170017372335
0.25,57,0.3753269002133862,0.6595107753829453,6,0.30394208110858334
0.5,57,0.3753269002133862,0.6595107753829453,6,0.3974127707792424
0.75,57,0.3753269002133862,0.6595107753829453,6,0.49902044540309104
0.85,57,0.3753269002133862,0.6595107753829453,6,0.5584282127252163
0.95,57,0.3753269002133862,0.6595107753829453,6,0.6657155470422802
0.99,57,0.3753269002133862,0.6595107753829453,6,0.7872478274603874
0.01,57,0.3753269002133862,0.6595107753829453,6,0.10518191575770945
0.05,57,0.3753269002133862,0.6595107753829453,6,0.17925779065696018
0.15,57,0.3753269002133862,0.6595107753829453,6,0.2559170017372335
0.25,57,0.3753269002133862,0.6595107753829453,6,0.30394208110858334
0.5,57,0.3753269002133862,0.6595107753829453,6,0.3974127707792424
0.75,57,0.3753269002133862,0.6595107753829453,6,0.49902044540309104
0.85,57,0.3753269002133862,0.6595107753829453,6,0.5584282127252163
0.95,57,0.3753269002133862,0.6595107753829453,6,0.6657155470422802
0.99,57,0.3753269002133862,0.6595107753829453,6,0.7872478274603874
0.01,57,0.3753269002133862,0.6595107753829453,6,0.10518191575770945
0.05,57,0.3753269002133862,0.6595107753829453,6,0.17925779065696018
0.15,57,0.3753269002133862,0.6595107753829453,6,0.2559170017372335
0.25,57,0.3753269002133862,0.6595107753829453,6,0.30394208110858334
0.5,57,0.3753269002133862,0.6595107753829453,6,0.3974127707792424
0.75,57,0.3753269002133862,0.6595107753829453,6,0.49902044540309104
0.85,57,0.3753269002133862,0.6595107753829453,6,0.5584282127252163
0.95,57,0.3753269002133862,0.6595107753829453,6,0.6657155470422802
0.99,57,0.3753269002133862,0.6595107753829453,6,0.7872478274603874
0.01,57,0.3753269002133862,0.6595107753829453,6,0.10518191575770945
0.05,57,0.3753269002133862,0.6595107753829453,6,0.17925779065696018
0.15,57,0.3753269002133862,0.6595107753829453,6,0.2559170017372335
0.25,57,0.3753269002133862,0.6595107753829453,6,0.30394208110858334
0.5,57,0.3753269002133862,0.6595107753829453,6,0.3974127707792424
0.75,57,0.3753269002133862,0.6595107753829453,6,0.49902044540309104
0.85,57,0.3753269002133862,0.6595107753829453,6,0.5584282127252163
0.95,57,0.3753269002133862,0.6595107753829453,6,0.6657155470422802
0.99,57,0.3753269002133862,0.6595107753829453,6,0.7872478274603874
0.01,57,0.3753269002133862,0.6595107753829453,6,0.10518191575770945
0.05,57,0.3753269002133862,0.6595107753829453,6,0.17925779065696018
0.15,57,0.3753269002133862,0.6595107753829453,6,0.2559170017372335
0.25,57,0.3753269002133862,0.6595107753829453,6,0.30394208110858334
0.5,57,0.3753269002133862,0.6595107753829453,6,0.3974127707792424
0.75,57,0.3753269002133862,0.6595107753829453,6,0.49902044540309104
0.85,57,0.3753269002133862,0.6595107753829453,6,0.5584282127252163
0.95,57,0.3753269002133862,0.6595107753829453,6,0.6657155470422802
0.99,57,0.3753269002133862,0.6595107753829453,6,0.7872478274603874
0.01,57,0.3753269002133862,0.6595107753829453,6,0.10518191575770945
0.05,57,0.3753269002133862,0.6595107753829453,6,0.17925779065696018
0.15,57,0.3753269002133862,0.6595107753829453,6,0.2559170017372335
0.25,57,0.3753269002133862,0.6595107753829453,6,0.30394208110858334
0.5,57,0.3753269002133862,0.6595107753829453,6,0.3974127707792424
0.75,57,0.3753269002133862,0.6595107753829453,6,0.49902044540309104
0.85,57,0.3753269002133862,0.6595107753829453,6,0.5584282127252163
0.95,57,0.3753269002133862,0.6595107753829453,6,0.6657155470422802
0.99,57,0.3753269002133862,0.6595107753829453,6,0.7872478274603874
0.01,58,0.3753269002133862,0.7492623104120762,6,0.11780959082329193
0.05,58,0.3753269002133862,0.7492623104120762,6,0.19880286894798332
0.15,58,0.3753269002133862,0.7492623104120762,6,0.2809592118577682
0.25,58,0.3753269002133862,0.7492623104120762,6,0.33158946901525643
0.5,58,0.3753269002133862,0.7492623104120762,6,0.4283304487567513
0.75,58,0.3753269002133862,0.7492623104120762,6,0.5308788032049898
0.85,58,0.3753269002133862,0.7492623104120762,6,0.5896155460204564
0.95,58,0.3753269002133862,0.7492623104120762,6,0.6934845952842964
0.99,58,0.3753269002133862,0.7492623104120762,6,0.8078353873303125
0.01,58,0.3753269002133862,0.7492623104120762,6,0.11780959082329193
0.05,58,0.3753269002133862,0.7492623104120762,6,0.19880286894798332
0.15,58,0.3753269002133862,0.7492623104120762,6,0.2809592118577682
0.25,58,0.3753269002133862,0.7492623104120762,6,0.33158946901525643
0.5,58,0.3753269002133862,0.7492623104120762,6,0.4283304487567513
0.75,58,0.3753269002133862,0.7492623104120762,6,0.5308788032049898
0.85,58,0.3753269002133862,0.7492623104120762,6,0.5896155460204564
0.95,58,0.3753269002133862,0.7492623104120762,6,0.6934845952842964
0.99,58,0.3753269002133862,0.7492623104120762,6,0.8078353873303125
0.01,58,0.3753269002133862,0.7492623104120762,6,0.11780959082329193
0.05,58,0.3753269002133862,0.7492623104120762,6,0.19880286894798332
0.15,58,0.3753269002133862,0.7492623104120762,6,0.2809592118577682
0.25,58,0.3753269002133862,0.7492623104120762,6,0.33158946901525643
0.5,58,0.3753269002133862,0.7492623104120762,6,0.4283304487567513
0.75,58,0.3753269002133862,0.7492623104120762,6,0.5308788032049898
0.85,58,0.3753269002133862,0.7492623104120762,6,0.5896155460204564
0.95,58,0.3753269002133862,0.7492623104120762,6,0.6934845952842964
0.99,58,0.3753269002133862,0.7492623104120762,6,0.8078353873303125
0.01,58,0.3753269002133862,0.7492623104120762,6,0.11780959082329193
0.05,58,0.3753269002133862,0.7492623104120762,6,0.19880286894798332
0.15,58,0.3753269002133862,0.7492623104120762,6,0.2809592118577682
0.25,58,0.3753269002133862,0.7492623104120762,6,0.33158946901525643
0.5,58,0.3753269002133862,0.7492623104120762,6,0.4283304487567513
0.75,58,0.3753269002133862,0.7492623104120762,6,0.5308788032049898
0.85,58,0.3753269002133862,0.7492623104120762,6,0.5896155460204564
0.95,58,0.3753269002133862,0.7492623104120762,6,0.6934845952842964
0.99,58,0.3753269002133862,0.7492623104120762,6,0.8078353873303125
0.01,58,0.3753269002133862,0.7492623104120762,6,0.11780959082329193
0.05,58,0.3753269002133862,0.7492623104120762,6,0.19880286894798332
0.15,58,0.3753269002133862,0.7492623104120762,6,0.2809592118577682
0.25,58,0.3753269002133862,0.7492623104120762,6,0.33158946901525643
0.5,58,0.3753269002133862,0.7492623104120762,6,0.4283304487567513
0.75,58,0.3753269002133862,0.7492623104120762,6,0.5308788032049898
0.85,58,0.3753269002133862,0.7492623104120762,6,0.5896155460204564
0.95,58,0.3753269002133862,0.7492623104120762,6,0.6934845952842964
0.99,58,0.3753269002133862,0.7492623104120762,6,0.8078353873303125
0.01,58,0.3753269002133862,0.7492623104120762,6,0.11780959082329193
0.05,58,0.3753269002133862,0.7492623104120762,6,0.19880286894798332
0.15,58,0.3753269002133862,0.7492623104120762,6,0.2809592118577682
0.25,58,0.3753269002133862,0.7492623104120762,6,0.33158946901525643
0.5,58,0.3753269002133862,0.7492623104120762,6,0.4283304487567513
0.75,58,0.3753269002133862,0.7492623104120762,6,0.5308788032049898
0.85,58,0.3753269002133862,0.7492623104120762,6,0.5896155460204564
0.95,58,0.3753269002133862,0.7492623104120762,6,0.6934845952842964
0.99,58,0.3753269002133862,0.7492623104120762,6,0.8078353873303125
0.01,58,0.3753269002133862,0.7492623104120762,6,0.11780959082329193
0.05,58,0.3753269002133862,0.7492623104120762,6,0.19880286894798332
0.15,58,0.3753269002133862,0.7492623104120762,6,0.2809592118577682
0.25,58,0.3753269002133862,0.7492623104120762,6,0.33158946901525643
0.5,58,0.3753269002133862,0.7492623104120762,6,0.4283304487567513
0.75,58,0.3753269002133862,0.7492623104120762,6,0.5308788032049898
0.85,58,0.3753269002133862,0.7492623104120762,6,0.5896155460204564
0.95,58,0.3753269002133862,0.7492623104120762,6,0.6934845952842964
0.99,58,0.3753269002133862,0.7492623104120762,6,0.8078353873303125
0.01,58,0.3753269002133862,0.7492623104120762,6,0.11780959082329193
0.05,58,0.3753269002133862,0.7492623104120762,6,0.19880286894798332
0.15,58,0.3753269002133862,0.7492623104120762,6,0.2809592118577682
0.25,58,0.3753269002133862,0.7492623104120762,6,0.33158946901525643
0.5,58,0.3753269002133862,0.7492623104120762,6,0.4283304487567513
0.75,58,0.3753269002133862,0.7492623104120762,6,0.5308788032049898
0.85,58,0.3753269002133862,0.7492623104120762,6,0.5896155460204564
0.95,58,0.3753269002133862,0.7492623104120762,6,0.6934845952842964
0.99,58,0.3753269002133862,0.7492623104120762,6,0.8078353873303125
0.01,58,0.3753269002133862,0.7492623104120762,6,0.11780959082329193
0.05,58,0.3753269002133862,0.7492623104120762,6,0.19880286894798332
0.15,58,0.3753269002133862,0.7492623104120762,6,0.2809592118577682
0.25,58,0.3753269002133862,0.7492623104120762,6,0.33158946901525643
0.5,58,0.3753269002133862,0.7492623104120762,6,0.4283304487567513
0.75,58,0.3753269002133862,0.7492623104120762,6,0.5308788032049898
0.85,58,0.3753269002133862,0.7492623104120762,6,0.5896155460204564
0.95,58,0.3753269002133862,0.7492623104120762,6,0.6934845952842964
0.99,58,0.3753269002133862,0.7492623104120762,6,0.8078353873303125
0.01,58,0.3753269002133862,0.7492623104120762,6,0.11780959082329193
0.05,58,0.3753269002133862,0.7492623104120762,6,0.19880286894798332
0.15,58,0.3753269002133862,0.7492623104120762,6,0.2809592118577682
0.25,58,0.3753269002133862,0.7492623104120762,6,0.33158946901525643
0.5,58,0.3753269002133862,0.7492623104120762,6,0.4283304487567513
0.75,58,0.3753269002133862,0.7492623104120762,6,0.5308788032049898
0.85,58,0.3753269002133862,0.7492623104120762,6,0.5896155460204564
0.95,58,0.3753269002133862,0.7492623104120762,6,0.6934845952842964
0.99,58,0.3753269002133862,0.7492623104120762,6,0.8078353873303125
0.01,59,0.3753269002133862,0.7814265985406228,6,0.12224866297490812
0.05,59,0.3753269002133862,0.7814265985406228,6,0.20558258430555557
0.15,59,0.3753269002133862,0.7814265985406228,6,0.28952821238843857
0.25,59,0.3753269002133862,0.7814265985406228,6,0.34097039502289594
0.5,59,0.3753269002133862,0.7814265985406228,6,0.43865214496111243
0.75,59,0.3753269002133862,0.7814265985406228,6,0.5413316412928686
0.85,59,0.3753269002133862,0.7814265985406228,6,0.5997463584462037
0.95,59,0.3753269002133862,0.7814265985406228,6,0.7023457231241325
0.99,59,0.3753269002133862,0.7814265985406228,6,0.8142760541349405
0.01,59,0.3753269002133862,0.7814265985406228,6,0.12224866297490812
0.05,59,0.3753269002133862,0.7814265985406228,6,0.20558258430555557
0.15,59,0.3753269002133862,0.7814265985406228,6,0.28952821238843857
0.25,59,0.3753269002133862,0.7814265985406228,6,0.34097039502289594
0.5,59,0.3753269002133862,0.7814265985406228,6,0.43865214496111243
0.75,59,0.3753269002133862,0.7814265985406228,6,0.5413316412928686
0.85,59,0.3753269002133862,0.7814265985406228,6,0.5997463584462037
0.95,59,0.3753269002133862,0.7814265985406228,6,0.7023457231241325
0.99,59,0.3753269002133862,0.7814265985406228,6,0.8142760541349405
0.01,59,0.3753269002133862,0.7814265985406228,6,0.12224866297490812
0.05,59,0.3753269002133862,0.7814265985406228,6,0.20558258430555557
0.15,59,0.3753269002133862,0.7814265985406228,6,0.28952821238843857
0.25,59,0.3753269002133862,0.7814265985406228,6,0.34097039502289594
0.5,59,0.3753269002133862,0.7814265985406228,6,0.43865214496111243
0.75,59,0.3753269002133862,0.7814265985406228,6,0.5413316412928686
0.85,59,0.3753269002133862,0.7814265985406228,6,0.5997463584462037
0.95,59,0.3753269002133862,0.7814265985406228,6,0.7023457231241325
0.99,59,0.3753269002133862,0.7814265985406228,6,0.8142760541349405
0.01,59,0.3753269002133862,0.7814265985406228,6,0.12224866297490812
0.05,59,0.3753269002133862,0.7814265985406228,6,0.20558258430555557
0.15,59,0.3753269002133862,0.7814265985406228,6,0.28952821238843857
0.25,59,0.3753269002133862,0.7814265985406228,6,0.34097039502289594
0.5,59,0.3753269002133862,0.7814265985406228,6,0.43865214496111243
0.75,59,0.3753269002133862,0.7814265985406228,6,0.5413316412928686
0.85,59,0.3753269002133862,0.7814265985406228,6,0.5997463584462037
0.95,59,0.3753269002133862,0.7814265985406228,6,0.7023457231241325
0.99,59,0.3753269002133862,0.7814265985406228,6,0.8142760541349405
0.01,59,0.3753269002133862,0.7814265985406228,6,0.12224866297490812
0.05,59,0.3753269002133862,0.7814265985406228,6,0.20558258430555557
0.15,59,0.3753269002133862,0.7814265985406228,6,0.28952821238843857
0.25,59,0.3753269002133862,0.7814265985406228,6,0.34097039502289594
0.5,59,0.3753269002133862,0.7814265985406228,6,0.43865214496111243
0.75,59,0.3753269002133862,0.7814265985406228,6,0.5413316412928686
0.85,59,0.3753269002133862,0.7814265985406228,6,0.5997463584462037
0.95,59,0.3753269002133862,0.7814265985406228,6,0.7023457231241325
0.99,59,0.3753269002133862,0.7814265985406228,6,0.8142760541349405
0.01,59,0.3753269002133862,0.7814265985406228,6,0.12224866297490812
0.05,59,0.3753269002133862,0.7814265985406228,6,0.20558258430555557
0.15,59,0.3753269002133862,0.7814265985406228,6,0.28952821238843857
0.25,59,0.3753269002133862,0.7814265985406228,6,0.34097039502289594
0.5,59,0.3753269002133862,0.7814265985406228,6,0.43865214496111243
0.75,59,0.3753269002133862,0.7814265985406228,6,0.5413316412928686
0.85,59,0.3753269002133862,0.7814265985406228,6,0.5997463584462037
0.95,59,0.3753269002133862,0.7814265985406228,6,0.7023457231241325
0.99,59,0.3753269002133862,0.7814265985406228,6,0.8142760541349405
0.01,59,0.3753269002133862,0.7814265985406228,6,0.12224866297490812
0.05,59,0.3753269002133862,0.7814265985406228,6,0.20558258430555557
0.15,59,0.3753269002133862,0.7814265985406228,6,0.28952821238843857
0.25,59,0.3753269002133862,0.7814265985406228,6,0.34097039502289594
0.5,59,0.3753269002133862,0.7814265985406228,6,0.43865214496111243
0.75,59,0.3753269002133862,0.7814265985406228,6,0.5413316412928686
0.85,59,0.3753269002133862,0.7814265985406228,6,0.5997463584462037
0.95,59,0.3753269002133862,0.7814265985406228,6,0.7023457231241325
0.99,59,0.3753269002133862,0.7814265985406228,6,0.8142760541349405
0.01,59,0.3753269002133862,0.7814265985406228,6,0.12224866297490812
0.05,59,0.3753269002133862,0.7814265985406228,6,0.20558258430555557
0.15,59,0.3753269002133862,0.7814265985406228,6,0.28952821238843857
0.25,59,0.3753269002133862,0.7814265985406228,6,0.34097039502289594
0.5,59,0.3753269002133862,0.7814265985406228,6,0.43865214496111243
0.75,59,0.3753269002133862,0.7814265985406228,6,0.5413316412928686
0.85,59,0.3753269002133862,0.7814265985406228,6,0.5997463584462037
0.95,59,0.3753269002133862,0.7814265985406228,6,0.7023457231241325
0.99,59,0.3753269002133862,0.7814265985406228,6,0.8142760541349405
0.01,59,0.3753269002133862,0.7814265985406228,6,0.12224866297490812
0.05,59,0.3753269002133862,0.7814265985406228,6,0.20558258430555557
0.15,59,0.3753269002133862,0.7814265985406228,6,0.28952821238843857
0.25,59,0.3753269002133862,0.7814265985406228,6,0.34097039502289594
0.5,59,0.3753269002133862,0.7814265985406228,6,0.43865214496111243
0.75,59,0.3753269002133862,0.7814265985406228,6,0.5413316412928686
0.85,59,0.3753269002133862,0.7814265985406228,6,0.5997463584462037
0.95,59,0.3753269002133862,0.7814265985406228,6,0.7023457231241325
0.99,59,0.3753269002133862,0.7814265985406228,6,0.8142760541349405
0.01,59,0.3753269002133862,0.7814265985406228,6,0.12224866297490812
0.05,59,0.3753269002133862,0.7814265985406228,6,0.20558258430555557
0.15,59,0.3753269002133862,0.7814265985406228,6,0.28952821238843857
0.25,59,0.3753269002133862,0.7814265985406228,6,0.34097039502289594
0.5,59,0.3753269002133862,0.7814265985406228,6,0.43865214496111243
0.75,59,0.3753269002133862,0.7814265985406228,6,0.5413316412928686
0.85,59,0.3753269002133862,0.7814265985406228,6,0.5997463584462037
0.95,59,0.3753269002133862,0.7814265985406228,6,0.7023457231241325
0.99,59,0.3753269002133862,0.7814265985406228,6,0.8142760541349405
0.01,60,0.3753269002133862,0.7079967287922534,6,0.11204824290850725
0.05,60,0.3753269002133862,0.7079967287922534,6,0.1899334033149834
0.15,60,0.3753269002133862,0.7079967287922534,6,0.2696580364891963
0.25,60,0.3753269002133862,0.7079967287922534,6,0.31915570514408936
0.5,60,0.3753269002133862,0.7079967287922534,6,0.41451878499374356
0.75,60,0.3753269002133862,0.7079967287922534,6,0.5167494652806643
0.85,60,0.3753269002133862,0.7079967287922534,6,0.5758418391364999
0.95,60,0.3753269002133862,0.7079967287922534,6,0.6813127742723047
0.99,60,0.3753269002133862,0.7079967287922534,6,0.7988875967108735
0.01,60,0.3753269002133862,0.7079967287922534,6,0.11204824290850725
0.05,60,0.3753269002133862,0.7079967287922534,6,0.1899334033149834
0.15,60,0.3753269002133862,0.7079967287922534,6,0.2696580364891963
0.25,60,0.3753269002133862,0.7079967287922534,6,0.31915570514408936
0.5,60,0.3753269002133862,0.7079967287922534,6,0.41451878499374356
0.75,60,0.3753269002133862,0.7079967287922534,6,0.5167494652806643
0.85,60,0.3753269002133862,0.7079967287922534,6,0.5758418391364999
0.95,60,0.3753269002133862,0.7079967287922534,6,0.6813127742723047
0.99,60,0.3753269002133862,0.7079967287922534,6,0.7988875967108735
0.01,60,0.3753269002133862,0.7079967287922534,6,0.11204824290850725
0.05,60,0.3753269002133862,0.7079967287922534,6,0.1899334033149834
0.15,60,0.3753269002133862,0.7079967287922534,6,0.2696580364891963
0.25,60,0.3753269002133862,0.7079967287922534,6,0.31915570514408936
0.5,60,0.3753269002133862,0.7079967287922534,6,0.41451878499374356
0.75,60,0.3753269002133862,0.7079967287922534,6,0.5167494652806643
0.85,60,0.3753269002133862,0.7079967287922534,6,0.5758418391364999
0.95,60,0.3753269002133862,0.7079967287922534,6,0.6813127742723047
0.99,60,0.3753269002133862,0.7079967287922534,6,0.7988875967108735
0.01,60,0.3753269002133862,0.7079967287922534,6,0.11204824290850725
0.05,60,0.3753269002133862,0.7079967287922534,6,0.1899334033149834
0.15,60,0.3753269002133862,0.7079967287922534,6,0.2696580364891963
0.25,60,0.3753269002133862,0.7079967287922534,6,0.31915570514408936
0.5,60,0.3753269002133862,0.7079967287922534,6,0.41451878499374356
0.75,60,0.3753269002133862,0.7079967287922534,6,0.5167494652806643
0.85,60,0.3753269002133862,0.7079967287922534,6,0.5758418391364999
0.95,60,0.3753269002133862,0.7079967287922534,6,0.6813127742723047
0.99,60,0.3753269002133862,0.7079967287922534,6,0.7988875967108735
0.01,60,0.3753269002133862,0.7079967287922534,6,0.11204824290850725
0.05,60,0.3753269002133862,0.7079967287922534,6,0.1899334033149834
0.15,60,0.3753269002133862,0.7079967287922534,6,0.2696580364891963
0.25,60,0.3753269002133862,0.7079967287922534,6,0.31915570514408936
0.5,60,0.3753269002133862,0.7079967287922534,6,0.41451878499374356
0.75,60,0.3753269002133862,0.7079967287922534,6,0.5167494652806643
0.85,60,0.3753269002133862,0.7079967287922534,6,0.5758418391364999
0.95,60,0.3753269002133862,0.7079967287922534,6,0.6813127742723047
0.99,60,0.3753269002133862,0.7079967287922534,6,0.7988875967108735
0.01,60,0.3753269002133862,0.7079967287922534,6,0.11204824290850725
0.05,60,0.3753269002133862,0.7079967287922534,6,0.1899334033149834
0.15,60,0.3753269002133862,0.7079967287922534,6,0.2696580364891963
0.25,60,0.3753269002133862,0.7079967287922534,6,0.31915570514408936
0.5,60,0.3753269002133862,0.7079967287922534,6,0.41451878499374356
0.75,60,0.3753269002133862,0.7079967287922534,6,0.5167494652806643
0.85,60,0.3753269002133862,0.7079967287922534,6,0.5758418391364999
0.95,60,0.3753269002133862,0.7079967287922534,6,0.6813127742723047
0.99,60,0.3753269002133862,0.7079967287922534,6,0.7988875967108735
0.01,60,0.3753269002133862,0.7079967287922534,6,0.11204824290850725
0.05,60,0.3753269002133862,0.7079967287922534,6,0.1899334033149834
0.15,60,0.3753269002133862,0.7079967287922534,6,0.2696580364891963
0.25,60,0.3753269002133862,0.7079967287922534,6,0.31915570514408936
0.5,60,0.3753269002133862,0.7079967287922534,6,0.41451878499374356
0.75,60,0.3753269002133862,0.7079967287922534,6,0.5167494652806643
0.85,60,0.3753269002133862,0.7079967287922534,6,0.5758418391364999
0.95,60,0.3753269002133862,0.7079967287922534,6,0.6813127742723047
0.99,60,0.3753269002133862,0.7079967287922534,6,0.7988875967108735
0.01,60,0.3753269002133862,0.7079967287922534,6,0.11204824290850725
0.05,60,0.3753269002133862,0.7079967287922534,6,0.1899334033149834
0.15,60,0.3753269002133862,0.7079967287922534,6,0.2696580364891963
0.25,60,0.3753269002133862,0.7079967287922534,6,0.31915570514408936
0.5,60,0.3753269002133862,0.7079967287922534,6,0.41451878499374356
