ID,item,probability,gamma_true,delta_true,gamma_obs,delta_obs,w_prob
11,2,0.03,0.33999999999999997,0.77,0.18606509993609066,0.9599454378400692,0.3345539352592693
11,2,0.05,0.33999999999999997,0.77,0.07494944062928881,0.4890138380397292,0.28169920852472646
11,2,0.06999999999999999,0.33999999999999997,0.77,0.2348085672162616,0.6595525439674815,0.2643325026604039
11,2,0.09,0.33999999999999997,0.77,-0.02826678245428843,1.418906739495586,0.6023546080191134
11,2,0.11,0.33999999999999997,0.77,0.07174411689841276,1.0137502969534862,0.46596726485388523
11,2,0.13,0.33999999999999997,0.77,0.32620387559549935,1.4863964684906237,0.44429584429644314
11,2,0.15000000000000002,0.33999999999999997,0.77,0.01167549024906156,0.6986748895780317,0.4064110307110775
11,2,0.17,0.33999999999999997,0.77,0.3448378669519979,1.0639999842683008,0.38113135930044917
11,2,0.19,0.33999999999999997,0.77,0.22279247142071373,1.1519013472750306,0.4547150785165373
11,2,0.21000000000000002,0.33999999999999997,0.77,0.2577585169434099,1.0239886360113266,0.4212106862165528
11,2,0.23,0.33999999999999997,0.77,0.003555617982234832,1.4189132323399594,0.5855489612655042
11,2,0.25,0.33999999999999997,0.77,0.23755087594626076,0.9171619271394715,0.41400152003978385
11,2,0.27,0.33999999999999997,0.77,0.3295043746941294,0.8830503332558599,0.3888602653812327
11,2,0.29000000000000004,0.33999999999999997,0.77,0.24515539349608717,0.657683251760538,0.34557663257620047
11,2,0.31,0.33999999999999997,0.77,0.18921844210301167,0.4579205725840478,0.28242653688272745
11,2,0.33,0.33999999999999997,0.77,0.18463733095670765,0.6639142600278805,0.36810391939818926
11,2,0.35000000000000003,0.33999999999999997,0.77,0.36502602839271414,0.5601040068476706,0.30882928288692774
11,2,0.37,0.33999999999999997,0.77,0.2011902936963446,1.338953864310855,0.5460718794545186
11,2,0.39,0.33999999999999997,0.77,0.3004532456050972,0.9234911810789994,0.44670560680952537
11,2,0.41000000000000003,0.33999999999999997,0.77,0.14755133363141376,1.1845934070262185,0.5288917850559428
11,2,0.43,0.33999999999999997,0.77,-0.0022097624404307237,1.0182871790187,0.5046860636979195
11,2,0.45,0.33999999999999997,0.77,0.18832835291452624,1.1594474987400998,0.5275100937359213
11,2,0.47000000000000003,0.33999999999999997,0.77,0.10125452437749592,0.552751798817554,0.3531980122330511
11,2,0.49,0.33999999999999997,0.77,0.29145792490274613,0.9922805017516244,0.4951478224216405
11,2,0.51,0.33999999999999997,0.77,0.13802938625988492,1.1832977973293517,0.5433477047218672
11,2,0.53,0.33999999999999997,0.77,0.15528292212799566,0.8843577193838693,0.47396425021366656
11,2,0.55,0.33999999999999997,0.77,0.3531071585156029,0.8122392768366096,0.465778077110034
11,2,0.5700000000000001,0.33999999999999997,0.77,0.2827127328093289,0.7483694202754909,0.4476486623646975
11,2,0.59,0.33999999999999997,0.77,0.19910762609559976,0.6034741560530654,0.39350951770176157
11,2,0.61,0.33999999999999997,0.77,0.1538169450403828,1.5572507866684548,0.6252110368731706
11,2,0.63,0.33999999999999997,0.77,0.20321319905960047,0.528958968687439,0.3708222589064245
11,2,0.65,0.33999999999999997,0.77,0.15915818182146876,0.957535439442341,0.5137796619697808
11,2,0.67,0.33999999999999997,0.77,0.28775357275913604,0.5972228807379389,0.4227042056237024
11,2,0.6900000000000001,0.33999999999999997,0.77,0.32343854767235625,0.9954247617150077,0.5632108998101378
11,2,0.7100000000000001,0.33999999999999997,0.77,0.18185344162506342,1.1441904295855205,0.5738376180690015
11,2,0.73,0.33999999999999997,0.77,0.10810318553095956,0.8348413577886671,0.48176017392064785
11,2,0.75,0.33999999999999997,0.77,0.2087611745413816,0.4852028571300004,0.37898923361647074
11,2,0.77,0.33999999999999997,0.77,0.23385758371126578,0.6909730484426493,0.47824331691135824
11,2,0.79,0.33999999999999997,0.77,0.38564781466720366,0.5104025964617545,0.4596874741744377
11,2,0.81,0.33999999999999997,0.77,0.308344184796474,0.7177848448027055,0.5288471267224393
11,2,0.8300000000000001,0.33999999999999997,0.77,0.18474983339475848,1.2021975497755573,0.6170617961721381
11,2,0.85,0.33999999999999997,0.77,0.3267755239082729,1.0697189319580582,0.6534459672038576
11,2,0.87,0.33999999999999997,0.77,0.3019451416637395,0.802085780417987,0.587452864185275
11,2,0.89,0.33999999999999997,0.77,0.07258106826152522,0.5821124922257058,0.403875387727324
11,2,0.91,0.33999999999999997,0.77,0.008490707079957388,1.0948231616932154,0.5275314375317975
11,2,0.93,0.33999999999999997,0.77,0.33491144441452014,1.0906354232920914,0.7217326320795567
11,2,0.9500000000000001,0.33999999999999997,0.77,0.23806874499349406,0.6566588287227957,0.5696413963533181
11,2,0.97,0.33999999999999997,0.77,0.024426191199775626,0.73592504489518,0.4447961749165162
11,2,0.99,0.33999999999999997,0.77,0.23358178740229216,0.13362787735093118,0.281029623802098
12,2,0.01,0.33999999999999997,0.77,0.3860547120390174,0.7299352919793033,0.11019340701084204
12,2,0.03,0.33999999999999997,0.77,0.2741865590675653,0.4102742403155544,0.13657548594697652
12,2,0.05,0.33999999999999997,0.77,0.4645181424371282,0.7363523178041835,0.15791927374768336
12,2,0.06999999999999999,0.33999999999999997,0.77,0.42639994811989257,1.2454836373602833,0.2924653751561055
12,2,0.09,0.33999999999999997,0.77,0.48421216460309385,1.2645725519148838,0.29202776040015593
12,2,0.11,0.33999999999999997,0.77,0.3341073917720382,1.3631958617616655,0.4040302369948582
12,2,0.13,0.33999999999999997,0.77,0.3743539864733837,0.6606342891013357,0.24486558267532363
12,2,0.15000000000000002,0.33999999999999997,0.77,0.48335640399498564,0.22413531267481618,0.0883511342436341
12,2,0.17,0.33999999999999997,0.77,0.35978574430401994,0.6613423509671309,0.27210481306154233
12,2,0.19,0.33999999999999997,0.77,0.3344214523365886,0.8285029019034207,0.33781435495280104
12,2,0.21000000000000002,0.33999999999999997,0.77,0.4115727015400308,0.6287311070719456,0.2671061484221969
12,2,0.23,0.33999999999999997,0.77,0.390373756532486,0.36873277547100974,0.18703746715471153
12,2,0.25,0.33999999999999997,0.77,0.3389989256940591,0.04552567382480799,0.030415737234401555
12,2,0.27,0.33999999999999997,0.77,0.2878711162703851,0.4792514488812253,0.2646666187433445
12,2,0.29000000000000004,0.33999999999999997,0.77,0.1773759298173892,0.6203293885741155,0.34607792013539596
12,2,0.31,0.33999999999999997,0.77,0.2829439398185402,0.4566716724413026,0.2669447248802013
12,2,0.33,0.33999999999999997,0.77,0.3175866601378503,0.6942637525000019,0.3566776538295202
12,2,0.35000000000000003,0.33999999999999997,0.77,0.3864997629004897,0.6703266461676511,0.34541640032450555
12,2,0.37,0.33999999999999997,0.77,0.4551025915963859,0.8064755120524852,0.38762772175662236
12,2,0.39,0.33999999999999997,0.77,0.3706234578200889,0.3193092017388108,0.2129256350371563
12,2,0.41000000000000003,0.33999999999999997,0.77,0.38090957862853825,0.7211957114110712,0.38568599965989414
12,2,0.43,0.33999999999999997,0.77,0.27519396284121506,0.14628794487192476,0.11923000148799942
12,2,0.45,0.33999999999999997,0.77,0.42228256342157505,1.1775151363483891,0.5196565305476937
12,2,0.47000000000000003,0.33999999999999997,0.77,0.3272437785884387,0.40918249865214895,0.28233461159996487
12,2,0.49,0.33999999999999997,0.77,0.23069948227175988,0.35411241390519244,0.25973043871825446
12,2,0.51,0.33999999999999997,0.77,0.39904004668713905,0.578713626727864,0.37028746318941896
12,2,0.53,0.33999999999999997,0.77,0.47364882508025274,0.677208680261175,0.4175425698218823
12,2,0.55,0.33999999999999997,0.77,0.14560797070432904,0.5906646853993174,0.3781783188440425
12,2,0.5700000000000001,0.33999999999999997,0.77,0.36838496999138326,0.8852274970933263,0.49547990316062157
12,2,0.59,0.33999999999999997,0.77,0.26993207746131254,1.0686158443113467,0.5410598614720373
12,2,0.61,0.33999999999999997,0.77,0.23589121963469667,0.4694218743052785,0.34282361690213436
12,2,0.63,0.33999999999999997,0.77,0.3878057843318204,0.9623313557922362,0.5419015724483313
12,2,0.65,0.33999999999999997,0.77,0.3626248617667961,0.393321562987411,0.32989748181445666
12,2,0.67,0.33999999999999997,0.77,0.47765664056131285,0.5202036268415289,0.42182997451116944
12,2,0.6900000000000001,0.33999999999999997,0.77,0.3281425924367365,0.7324488284279689,0.48780027734690884
12,2,0.7100000000000001,0.33999999999999997,0.77,0.27707258620059305,0.6717968888759146,0.46264153832032434
12,2,0.73,0.33999999999999997,0.77,0.3556234065585988,0.17367841945474227,0.1983182276983921
12,2,0.75,0.33999999999999997,0.77,0.49834456412477435,0.6892313179598585,0.5437153794716115
12,2,0.77,0.33999999999999997,0.77,0.2878279152578057,0.6808052982841426,0.4908277231180716
12,2,0.79,0.33999999999999997,0.77,0.38366397027263155,0.5703155322006684,0.48669330264766136
12,2,0.81,0.33999999999999997,0.77,0.14613773443140404,0.6446783895559759,0.44346714113569496
12,2,0.8300000000000001,0.33999999999999997,0.77,0.4298958941243156,-0.011971141898551307,-0.024242489715539033
12,2,0.85,0.33999999999999997,0.77,0.45823763538663614,0.20972816695068086,0.3171103316863606
12,2,0.87,0.33999999999999997,0.77,0.474848179474596,0.8206727962297113,0.6693033742729398
12,2,0.89,0.33999999999999997,0.77,0.2559903897118921,0.9596762210754233,0.6210601159423716
12,2,0.91,0.33999999999999997,0.77,0.4248157382191863,0.40420684402917156,0.5192504768546689
12,2,0.93,0.33999999999999997,0.77,0.35107697768093116,0.5982651580353032,0.5973428694067687
12,2,0.9500000000000001,0.33999999999999997,0.77,0.17499228585892196,0.6075706058146229,0.5042417033843859
12,2,0.97,0.33999999999999997,0.77,0.29123236150338766,0.7993841875987179,0.687496016064991
12,2,0.99,0.33999999999999997,0.77,0.4100313280683271,1.0118454405772437,0.8694289310993235
13,2,0.01,0.33999999999999997,0.77,0.40481041347668184,0.8093166180227035,0.11187628043369778
13,2,0.03,0.33999999999999997,0.77,0.25530668408170687,1.137464333947446,0.31893515546886897
13,2,0.05,0.33999999999999997,0.77,0.4936552183025639,0.7042287616774932,0.14134182072262522
13,2,0.06999999999999999,0.33999999999999997,0.77,0.3858692185377806,1.183032520303462,0.30363603701573433
13,2,0.09,0.33999999999999997,0.77,0.3734371972333776,0.9220993241960131,0.2798713833752432
13,2,0.11,0.33999999999999997,0.77,0.412863900280285,0.709439792230091,0.2303260323924362
13,2,0.13,0.33999999999999997,0.77,0.3270049071767231,1.0871152281119918,0.3686307902668221
13,2,0.15000000000000002,0.33999999999999997,0.77,0.4852442764642775,1.0968311345088964,0.3209782057748068
13,2,0.17,0.33999999999999997,0.77,0.4008090509426751,0.9459705545522965,0.3337933996714357
13,2,0.19,0.33999999999999997,0.77,0.5412601580001097,0.8023435940408092,0.2679494789474538
13,2,0.21000000000000002,0.33999999999999997,0.77,0.49908481302416363,0.922499443665994,0.3225847284186241
13,2,0.23,0.33999999999999997,0.77,0.39334312457860426,0.7476044904148502,0.3173099047733561
13,2,0.25,0.33999999999999997,0.77,0.377299955917102,1.2687180262517062,0.4559893411475653
13,2,0.27,0.33999999999999997,0.77,0.4778600319810896,1.1730531085233324,0.42172879469654156
13,2,0.29000000000000004,0.33999999999999997,0.77,0.39238209515514644,1.5103361350363464,0.5152451640110516
13,2,0.31,0.33999999999999997,0.77,0.49186063171090405,1.0997899749767743,0.4259418276370973
13,2,0.33,0.33999999999999997,0.77,0.5175337725876082,1.1887059333552927,0.45173960710359495
13,2,0.35000000000000003,0.33999999999999997,0.77,0.3958817118283334,0.6371717187749981,0.33274798931661986
13,2,0.37,0.33999999999999997,0.77,0.6415566655966864,1.0246908794383944,0.42139332729749635
13,2,0.39,0.33999999999999997,0.77,0.43712087099995167,0.9708096152781315,0.4439479924834596
13,2,0.41000000000000003,0.33999999999999997,0.77,0.3921133410807231,1.657405704497534,0.5896546419795541
13,2,0.43,0.33999999999999997,0.77,0.2753840104506804,1.25219041676206,0.536752854235439
13,2,0.45,0.33999999999999997,0.77,0.45996930768272337,0.8726234068314422,0.44310904561578274
13,2,0.47000000000000003,0.33999999999999997,0.77,0.4115145025002534,1.2983142062515864,0.5527098106178462
13,2,0.49,0.33999999999999997,0.77,0.4175040324485005,1.573246869119025,0.6074102286953893
13,2,0.51,0.33999999999999997,0.77,0.5360602616103958,0.4273260187464285,0.3039067380094631
13,2,0.53,0.33999999999999997,0.77,0.41686068154876,1.085458832626892,0.532973629787704
13,2,0.55,0.33999999999999997,0.77,0.23012669471139816,0.9421454774599793,0.4966460758582492
13,2,0.5700000000000001,0.33999999999999997,0.77,0.34774652806632617,0.926156310599458,0.5053249244075301
13,2,0.59,0.33999999999999997,0.77,0.33387333593580126,0.41494445031531835,0.3190605944140912
13,2,0.61,0.33999999999999997,0.77,0.4180567883713425,1.2671993347844719,0.604394858309316
13,2,0.63,0.33999999999999997,0.77,0.3552620904883746,1.0807193088223586,0.5662833925778329
13,2,0.65,0.33999999999999997,0.77,0.17551387276799887,0.7275916850533375,0.4478490361314471
13,2,0.67,0.33999999999999997,0.77,0.4874789937120632,1.4035679914490062,0.6646850097092387
13,2,0.6900000000000001,0.33999999999999997,0.77,0.41074692941640273,1.4271433047522886,0.6647024840049205
13,2,0.7100000000000001,0.33999999999999997,0.77,0.3480068529149379,1.2816825827300857,0.6364001348275905
13,2,0.73,0.33999999999999997,0.77,0.29007808138178715,1.4676930491665978,0.6619978433465015
13,2,0.75,0.33999999999999997,0.77,0.45922733146346095,1.0932183987296917,0.6441996179270463
13,2,0.77,0.33999999999999997,0.77,0.3980992319982213,1.060564081700683,0.6317725639548252
13,2,0.79,0.33999999999999997,0.77,0.31757638553045336,1.3048042262752135,0.6652587095264639
13,2,0.81,0.33999999999999997,0.77,0.5201863986871345,0.7762480519884746,0.6226925242873531
13,2,0.8300000000000001,0.33999999999999997,0.77,0.33958172912700424,1.1966315691782454,0.6721577763484586
13,2,0.85,0.33999999999999997,0.77,0.1911141245019691,1.1299736174372432,0.6115188298792089
13,2,0.87,0.33999999999999997,0.77,0.4826465547176772,1.0902079514770346,0.7318167559624377
13,2,0.89,0.33999999999999997,0.77,0.3524086185540244,0.8928568082629373,0.6510064528024007
13,2,0.91,0.33999999999999997,0.77,0.47665118872051015,0.7153936470239071,0.6830609276160435
13,2,0.93,0.33999999999999997,0.77,0.4288357393509259,0.8234789696957833,0.7140319401992702
13,2,0.9500000000000001,0.33999999999999997,0.77,0.4500070332061635,0.7750628858564425,0.7446363060541709
13,2,0.97,0.33999999999999997,0.77,0.4220081456131193,0.2354657733325538,0.5051878762714099
13,2,0.99,0.33999999999999997,0.77,0.4385250933666809,0.3159193475836469,0.7032467904077239
14,2,0.01,0.33999999999999997,0.77,0.38012029142529313,0.8761177964554432,0.1325091777898893
14,2,0.03,0.33999999999999997,0.77,0.33255896743276014,1.0164687739616793,0.24238037490219314
14,2,0.05,0.33999999999999997,0.77,0.3785853343657096,0.7409124478601752,0.1955104368009507
14,2,0.06999999999999999,0.33999999999999997,0.77,0.24021380147125798,1.1753692747135323,0.38703893908520837
14,2,0.09,0.33999999999999997,0.77,0.21091778906490122,0.8145768591133451,0.3333497612588723
14,2,0.11,0.33999999999999997,0.77,0.37816989902036674,1.409435559373465,0.38996340690809284
14,2,0.13,0.33999999999999997,0.77,0.40551070767739456,0.3424023287121872,0.13674078400706105
14,2,0.15000000000000002,0.33999999999999997,0.77,0.3763225656865051,1.396765084871297,0.4210143900293146
14,2,0.17,0.33999999999999997,0.77,0.3661125070723351,0.8795280363031119,0.32984463995585755
14,2,0.19,0.33999999999999997,0.77,0.28530336439351617,0.8847475534102252,0.36908464379437866
14,2,0.21000000000000002,0.33999999999999997,0.77,0.21282550695760313,0.8406971540879885,0.3880534844659827
14,2,0.23,0.33999999999999997,0.77,0.4051950355712553,1.3779158778438743,0.45784293022675115
14,2,0.25,0.33999999999999997,0.77,0.37545342817589533,0.7637824212896334,0.3358262064019099
14,2,0.27,0.33999999999999997,0.77,0.3462978904218017,0.5943779042175754,0.296363393040109
14,2,0.29000000000000004,0.33999999999999997,0.77,0.21158395909093958,0.5435129585046354,0.31020723632125763
14,2,0.31,0.33999999999999997,0.77,0.47668918871372246,0.5532508591824435,0.27421288846333153
14,2,0.33,0.33999999999999997,0.77,0.5260623479714209,0.962313818278368,0.39868095586980973
14,2,0.35000000000000003,0.33999999999999997,0.77,0.2232549184486913,0.8625638322388722,0.42897124653986035
14,2,0.37,0.33999999999999997,0.77,0.45386238451428024,0.6535081268623193,0.3391793378816184
14,2,0.39,0.33999999999999997,0.77,0.5653854420679336,0.6807985752210679,0.3458361809029606
14,2,0.41000000000000003,0.33999999999999997,0.77,0.357542544964341,0.20820588795369221,0.1545487470953996
14,2,0.43,0.33999999999999997,0.77,0.24416732651841672,0.5228858044295605,0.3280074289252302
14,2,0.45,0.33999999999999997,0.77,0.39311216136404264,0.7257386108662095,0.40144413966489556
14,2,0.47000000000000003,0.33999999999999997,0.77,0.415132526147561,0.8313637439820928,0.44162647975399116
14,2,0.49,0.33999999999999997,0.77,0.43111881176944017,0.4378297345608558,0.3008670965345274
14,2,0.51,0.33999999999999997,0.77,0.3763007268129891,0.6912539243392227,0.41236575479499227
14,2,0.53,0.33999999999999997,0.77,0.2975090733442847,0.8480567993991159,0.46777880389917537
14,2,0.55,0.33999999999999997,0.77,0.40780398507053706,0.7432944218161692,0.44649842059995215
14,2,0.5700000000000001,0.33999999999999997,0.77,0.2970904111079843,1.2379082477251329,0.5737477011481
14,2,0.59,0.33999999999999997,0.77,0.3938757233988716,1.24490042937189,0.5896243492927387
14,2,0.61,0.33999999999999997,0.77,0.3567666932857094,0.9105982811383495,0.5164771957100085
14,2,0.63,0.33999999999999997,0.77,0.23499336704399645,0.9019432896510159,0.5054657293670387
14,2,0.65,0.33999999999999997,0.77,0.31716188028919223,0.5574053803244007,0.4041682993094717
14,2,0.67,0.33999999999999997,0.77,0.29975219704856304,0.9466620001385906,0.5392855723271234
14,2,0.6900000000000001,0.33999999999999997,0.77,0.3894087513148913,0.8610963218559207,0.54041775544539294
14,2,0.7100000000000001,0.33999999999999997,0.77,0.5097604808310252,0.43799414961966116,0.4087540828910352
14,2,0.73,0.33999999999999997,0.77,0.33961579404867,0.7257420794304216,0.5043071299241543
14,2,0.75,0.33999999999999997,0.77,0.2079014452065651,0.871470141000781,0.5226917531776181
14,2,0.77,0.33999999999999997,0.77,0.5942303859562083,0.8316889977373558,0.6303499805995104
14,2,0.79,0.33999999999999997,0.77,0.37993135506468706,1.2841009783727624,0.6799276984193695
14,2,0.81,0.33999999999999997,0.77,0.31855833011292517,0.6591104269390633,0.5112602530558014
14,2,0.8300000000000001,0.33999999999999997,0.77,0.37075592360110626,1.0935331900364953,0.6631346159299987
14,2,0.85,0.33999999999999997,0.77,0.534933507066206,1.1674107261891524,0.7470016577046171
14,2,0.87,0.33999999999999997,0.77,0.38256291617101473,1.1699560289962734,0.7076923233993124
14,2,0.89,0.33999999999999997,0.77,0.2625581610485933,0.5750134266859132,0.4988948142849763
14,2,0.91,0.33999999999999997,0.77,0.37963043921910283,0.6281829859272434,0.6019034456112039
14,2,0.93,0.33999999999999997,0.77,0.3462164628685098,0.6110832571817928,0.5994160010607221
14,2,0.9500000000000001,0.33999999999999997,0.77,0.40605360142408065,0.6656845871051816,0.6875436927705086
14,2,0.97,0.33999999999999997,0.77,0.42154357759005023,0.8438438821359657,0.7850832977880895
14,2,0.99,0.33999999999999997,0.77,0.5191938606420938,0.793912684068968,0.8961328712482148
15,2,0.01,0.33999999999999997,0.77,0.37004301044941146,0.6777295959750599,0.11013147190664041
15,2,0.03,0.33999999999999997,0.77,0.2115141046167259,0.5995620406162427,0.2232546134141542
15,2,0.05,0.33999999999999997,0.77,0.17491265422251734,0.9968390183832561,0.3732765929983906
15,2,0.06999999999999999,0.33999999999999997,0.77,0.23621245585083778,0.6488519586842202,0.2604638784641692
15,2,0.09,0.33999999999999997,0.77,0.13719236500798687,0.7460423981519505,0.3519711752824368
15,2,0.11,0.33999999999999997,0.77,0.03732935707639587,0.14601926908897273,0.11898652108463637
15,2,0.13,0.33999999999999997,0.77,0.11835668824483479,0.6218123690090335,0.3317882671458321
15,2,0.15000000000000002,0.33999999999999997,0.77,0.21199289731361218,0.4223934597131748,0.22626174814573535
15,2,0.17,0.33999999999999997,0.77,0.2698747752704328,0.5275722513733386,0.2558997022268639
15,2,0.19,0.33999999999999997,0.77,0.2763739697178358,0.24234989721186878,0.13965987424327192
15,2,0.21000000000000002,0.33999999999999997,0.77,0.17692699609427853,0.6765862492404637,0.3486200603225398
15,2,0.23,0.33999999999999997,0.77,0.33261322917288794,0.818965720552693,0.3539746730501908
15,2,0.25,0.33999999999999997,0.77,0.2665558342030803,0.685126744616473,0.3382745396307332
15,2,0.27,0.33999999999999997,0.77,0.294672232481121,0.7661537513454604,0.36367239962183856
15,2,0.29000000000000004,0.33999999999999997,0.77,0.46332437003317095,1.0645340749171237,0.41282090166005897
15,2,0.31,0.33999999999999997,0.77,0.09985225396082295,1.0302023772863975,0.4874680127469443
15,2,0.33,0.33999999999999997,0.77,0.3570714909008684,0.48090148216332296,0.2719076232441773
15,2,0.35000000000000003,0.33999999999999997,0.77,-0.0013677408327730234,0.47192222792369315,0.32080073338450565
15,2,0.37,0.33999999999999997,0.77,0.10933834356752041,0.8822367410331602,0.45425662859282684
15,2,0.39,0.33999999999999997,0.77,0.3693184923791376,0.6352402494977412,0.3500196854749501
15,2,0.41000000000000003,0.33999999999999997,0.77,0.24439097314415625,0.31523116393980516,0.22384491073503737
15,2,0.43,0.33999999999999997,0.77,0.39576232427949076,1.2283970853966495,0.5235236382673337
15,2,0.45,0.33999999999999997,0.77,0.29696345902683985,0.626817625941545,0.3712888702872272
15,2,0.47000000000000003,0.33999999999999997,0.77,0.12703259170489503,0.33157982604919894,0.24616918073172098
15,2,0.49,0.33999999999999997,0.77,0.19917581810942828,0.13838667623139583,0.12071553879120323
15,2,0.51,0.33999999999999997,0.77,0.1263692702213647,0.932716939147664,0.4838560967653446
15,2,0.53,0.33999999999999997,0.77,0.09337667183871959,0.5329926576380775,0.3502298675847883
15,2,0.55,0.33999999999999997,0.77,0.23228051573218095,0.3050219067185741,0.24218089049867694
15,2,0.5700000000000001,0.33999999999999997,0.77,0.2481232903858395,0.9269632556963936,0.4985231250946915
15,2,0.59,0.33999999999999997,0.77,0.2167389878214394,0.7988292926078652,0.46363370062048265
15,2,0.61,0.33999999999999997,0.77,0.2281696223053443,0.9876608890747413,0.522396799966407
15,2,0.63,0.33999999999999997,0.77,0.3668096609749735,1.0141916266824917,0.5521383144173404
15,2,0.65,0.33999999999999997,0.77,0.03304898899850739,0.05488527463584403,0.053047983595181
15,2,0.67,0.33999999999999997,0.77,0.35566024871543345,0.4178862615278047,0.34962846921925883
15,2,0.6900000000000001,0.33999999999999997,0.77,0.022247845449977544,0.9949301798784707,0.5031795109592588
15,2,0.7100000000000001,0.33999999999999997,0.77,0.3417020910687054,0.8569311627279268,0.5378168699954478
15,2,0.73,0.33999999999999997,0.77,0.31172729681133704,0.9452341946835405,0.5630939856440916
15,2,0.75,0.33999999999999997,0.77,0.2917274238807986,0.9932743857712585,0.5777995967806757
15,2,0.77,0.33999999999999997,0.77,0.12313480566744696,0.12135611646956079,0.12344099211596564
15,2,0.79,0.33999999999999997,0.77,0.14557649839803039,0.3215702737247471,0.28056491495704505
15,2,0.81,0.33999999999999997,0.77,0.0698720688181457,0.5552033500329607,0.380575645049863
15,2,0.8300000000000001,0.33999999999999997,0.77,0.4094609409235068,0.8101842499153689,0.6079632482241983
15,2,0.85,0.33999999999999997,0.77,0.44656197132505515,0.6090800965473849,0.5692523389360739
15,2,0.87,0.33999999999999997,0.77,0.18190566697515717,0.33843263436161997,0.3235215101209894
15,2,0.89,0.33999999999999997,0.77,0.12789723188654642,0.48220388201519077,0.3865142585515318
15,2,0.91,0.33999999999999997,0.77,0.1328321407710365,1.2567279655447632,0.630843367668865
15,2,0.93,0.33999999999999997,0.77,0.1426959366956873,0.9152444492776206,0.5696800699842776
15,2,0.9500000000000001,0.33999999999999997,0.77,0.28042505686884567,0.5635709436642096,0.5627258973262853
15,2,0.97,0.33999999999999997,0.77,0.1753406250540013,-0.1988943289364863,-0.5769609038135098
15,2,0.99,0.33999999999999997,0.77,0.2960410699686059,0.7755577454060025,0.7514146458036676
16,2,0.01,0.33999999999999997,0.77,0.4795498408014068,0.7888104061822128,0.0801125889619984
16,2,0.03,0.33999999999999997,0.77,0.47529016780256944,0.20512238989661535,0.03782216511343205
16,2,0.05,0.33999999999999997,0.77,0.6861487982925354,0.7869757168184128,0.09450053816710534
16,2,0.06999999999999999,0.33999999999999997,0.77,0.5245466821131292,1.0406256516228796,0.21131498293959686
16,2,0.09,0.33999999999999997,0.77,0.4315612883878342,0.42727421812124317,0.13601331813589781
16,2,0.11,0.33999999999999997,0.77,0.39850761734082574,0.5879033711223267,0.20353115375018987
16,2,0.13,0.33999999999999997,0.77,0.36285651203227176,0.3285807853254888,0.14151690425378433
16,2,0.15000000000000002,0.33999999999999997,0.77,0.20259961884058858,0.3953576691096901,0.21765340519943896
16,2,0.17,0.33999999999999997,0.77,0.41677420152437916,0.6477899422069011,0.2506709026714939
16,2,0.19,0.33999999999999997,0.77,0.588122309507305,0.8373293154050746,0.2630218430554611
16,2,0.21000000000000002,0.33999999999999997,0.77,0.3994357172778154,0.7240452946405656,0.2989875192355151
16,2,0.23,0.33999999999999997,0.77,0.5412069279097782,0.9652035413499762,0.3341748650455751
16,2,0.25,0.33999999999999997,0.77,0.5301389628187095,1.512290065568957,0.4579018838033352
16,2,0.27,0.33999999999999997,0.77,0.3710821861860939,0.7185786771801865,0.3319082814924276
16,2,0.29000000000000004,0.33999999999999997,0.77,0.5858693172112548,1.060216096896435,0.38553848299503796
16,2,0.31,0.33999999999999997,0.77,0.333556893093031,1.0694835793160307,0.4502379290657835
16,2,0.33,0.33999999999999997,0.77,0.49997120354445596,0.8907396930793818,0.38466945654485446
16,2,0.35000000000000003,0.33999999999999997,0.77,0.3753491546226843,0.9986311210417362,0.44183313757463993
16,2,0.37,0.33999999999999997,0.77,0.3399618564684991,0.7864022752547567,0.39622479601121535
16,2,0.39,0.33999999999999997,0.77,0.46735262722122295,1.0588896718167025,0.4621148370000384
16,2,0.41000000000000003,0.33999999999999997,0.77,0.5188074322200383,1.0792125294654324,0.47188062493597904
16,2,0.43,0.33999999999999997,0.77,0.4391471619385178,1.1282149184538683,0.499215633623328
16,2,0.45,0.33999999999999997,0.77,0.4203849230630921,0.8495031818950523,0.4384481558865436
16,2,0.47000000000000003,0.33999999999999997,0.77,0.5786012675483065,1.3677705416116313,0.5606169823701213
16,2,0.49,0.33999999999999997,0.77,0.42024226729107333,0.1963542078095064,0.16183373583067173
16,2,0.51,0.33999999999999997,0.77,0.5416433444091584,0.5160607936029046,0.3452777170304841
16,2,0.53,0.33999999999999997,0.77,0.23578159266837018,0.5387991507656398,0.35661544488469904
16,2,0.55,0.33999999999999997,0.77,0.40782459270094207,0.9993154327716668,0.5202772832661939
16,2,0.5700000000000001,0.33999999999999997,0.77,0.5446407165816909,0.25429718315871214,0.22868628228775317
16,2,0.59,0.33999999999999997,0.77,0.37488740131851045,0.9447196915828183,0.519884261555827
16,2,0.61,0.33999999999999997,0.77,0.29748432857418217,0.8697305480939048,0.4983741419074847
16,2,0.63,0.33999999999999997,0.77,0.5029778450752534,0.6823924837181999,0.47141693953099895
16,2,0.65,0.33999999999999997,0.77,0.5881476583806244,0.8828280039150648,0.5595809592345387
16,2,0.67,0.33999999999999997,0.77,0.5646844000213732,0.5879432615208636,0.46724105092720863
16,2,0.6900000000000001,0.33999999999999997,0.77,0.588224600332598,0.18973476971460224,0.23299465164996827
